movieId,imgUrl,imgMovieLocation,imgRealLocation
133869,https://www.movie-locations.com/movies/s/Spooks-The-Greater-Good-Waterloo-Bridge.jpg, Pearce sets up a meeting with Qasim," Waterloo Bridge, London"
133869,https://www.movie-locations.com/movies/s/Spooks-The-Greater-Good-National-Theatre.jpg, Holloway chases the sniper on the terrace," National Theatre, South Bank, London SE1"
263007,https://www.movie-locations.com/movies/s/Spider-Man-No-Way-Home-Peter-Pan-Donut-Shop.jpg, the donut shop where MJ works," Peter Pan Donut and Pastry Shop, Manhattan Avenue, Brooklyn"
263007,https://www.movie-locations.com/movies/s/Spider-Man-No-Way-Home-Queens-Blvd.jpg, Spider-Man pops out of the subway system by 'Delmar's Deli'," Queens Boulevard, Sunnyside, Queens"
263007,https://www.movie-locations.com/movies/s/Spider-Man-No-Way-Home-Alexander-Hamilton-Bridge.jpg, Doc Ock appears among the traffic on the bridge," Alexander Hamilton Bridge, New York"
263007,https://www.movie-locations.com/movies/s/Spider-Man-No-Way-Home-Feast-kitchen.jpg, Norman Osborn appeals for help at the shelter kitchen," Porter Place NE, Atlanta, Georgia"
201773,https://www.movie-locations.com/movies/s/Spider-Man-Far-From-Home-Liberec.jpg, the battle with Hellfire in 'Prague'," NÃ¡mÄstÃ­ Dr E BeneÅ¡e, Liberec, Czech Republic"
201773,https://www.movie-locations.com/movies/s/../a/Adventures-Of-Baron-Munchausen-Belchite.jpg, Nick Fury inspects the ruins of the 'Mexican' town," Belchite, Spain"
201773,https://www.movie-locations.com/movies/s/Spider-Man-Far-From-Home-Rialto-Bridge.jpg, the attack from beneath the water," Rialto Bridge, Venice"
201773,https://www.movie-locations.com/movies/s/Spider-Man-Far-From-Home-Campo-Santa-Formosa.jpg, Peter Parker tries to save the collapsing bell-tower," Campo Santa Formosa, Venice"
201773,https://www.movie-locations.com/movies/s/Spider-Man-Far-From-Home-Arsenal.jpg, the entrance to the Avengers facility," Porta Magna, Arsenal, Venice"
201773,https://www.movie-locations.com/movies/s/../b/Bourne-Identity-Boscolo-Hotel.jpg, Peter and the Midtown Tech students find themselves in a luxury hotel," Carlo IV Hotel, Senovazne nam, Prague"
201773,https://www.movie-locations.com/movies/s/../i/Illusionist-Vinohrady-Theatre.jpg, the kids are taken to enjoy a night at the opera," Vinohrady Theatre, Prague"
201773,https://www.movie-locations.com/movies/s/Spider-Man-Far-From-Home-Charles-Bridge.jpg, MJ comes clean to Peter," Charles Bridge, Prague"
201773,https://www.movie-locations.com/movies/s/Spider-Man-Far-From-Home-Alexandra-Palace.jpg, testing the spectacular holographic effects," Alexandra Palace Theatre, Muswell Hill, London N22"
201773,https://www.movie-locations.com/movies/s/Spider-Man-Far-From-Home-Tower-Bridge.jpg, the school bus is stranded," Tower Bridge, London"
201773,https://www.movie-locations.com/movies/s/Spider-Man-Far-From-Home-Tower-Bridge-Walkway-2.jpg, the battle for the Bridge," West Upper Walkway, Tower Bridge, London"
201773,https://www.movie-locations.com/movies/s/Spider-Man-Far-From-Home-Shard.jpg, Nick Fury and Maria Hill keep an eye on the attack," The Shard, London Bridge Street, London SE1"
201773,https://www.movie-locations.com/movies/s/Spider-Man-Far-From-Home-Tower-entrance.jpg, Happy and the kids find themselves at the entrance to the Tower," Visitors' Entrance, Tower of London, London"
201773,https://www.movie-locations.com/movies/s/../d/Dark-Knight-Rises-Stansted-Airport.jpg, the kids arrive back at 'Newark New Jersey'," Stansted Airport, Essex"
52722,https://www.movie-locations.com/movies/s/Spider-Man-3-Broadhurst.jpg, Mary Jane prepares for her Broadway debut," Broadhurst Theatre, West 44th Street, New York"
52722,https://www.movie-locations.com/movies/s/Spider-Man-3-Euclid-And-13th.jpg, Spidey is dragged through traffic by web threads," Euclid Avenue at 13th Street, downtown Cleveland"
52722,https://www.movie-locations.com/movies/s/Spider-Man-3-Euclid.jpg, Spidey and Sandman fight in the armoured truck," Euclid Avenue, downtown Cleveland"
52722,https://www.movie-locations.com/movies/s/Spider-Man-3-Cleveland-Trust-Building.jpg, the armoured truck flips over as Spidey and Sandman fight," Euclid Avenue at East 9th Street, downtown Cleveland"
52722,https://www.movie-locations.com/movies/s/Spider-Man-3-Euclid-Avenue.jpg, the giant web across the ‘New York street," Euclid Avenue at East 9th Street, downtown Cleveland"
52722,https://www.movie-locations.com/movies/s/../d/Drag-Me-To-Hell-Doheny-Mansion.jpg, the botched proposal in the swanky ‘New York’ restaurant," Doheny Mansion, Chester Place, downtown Los Angeles"
52722,https://www.movie-locations.com/movies/s/Spider-Man-3-Cobble-Hill.jpg, Mary Jane’s apartment," Court Street, Cobble Hill, Brooklyn"
52722,https://www.movie-locations.com/movies/s/Spider-Man-3-Broadway.jpg, Peter Parker kits himself out with a new suit," 476 Broadway, New York"
8636,https://www.movie-locations.com/movies/s/Spiderman-2-Chrystie-Street.jpg, Peter Parker’s apartment," 187 Chrystie Street, Lower East Side, New York"
8636,https://www.movie-locations.com/movies/s/Spider-Man-2-Joes-Pizza.jpg, Peter Parker loses his pizza delivery job," Joe's Pizza, 233 Bleecker Street, Greenwich Village, New York"
8636,https://www.movie-locations.com/movies/s/Spider-Man-2-Second-Avenue.jpg, Doc Ock's laboratory," 32 Second Avenue, East Village, New York"
8636,https://www.movie-locations.com/movies/s/Seven-Spring-Street.jpg, Doc Ock robs the ‘New York’ bank," 650 Spring Street, downtown Los Angeles"
5349,https://www.movie-locations.com/movies/s/Spider-Man-69th-Street.jpg, Aunt May’s house," 69th Road in Forest Hills, Queens"
5349,https://www.movie-locations.com/movies/s/Spider-Man-44th-Street.jpg, Peter Parker runs for the school bus," 44th Street at Queens Boulevard, Woodside"
5349,https://www.movie-locations.com/movies/s/../g/Ghostbusters-Low-Memorial-Library.jpg,  Parker arrives for the field trip in New York," Columbia University, Morningside Heights, New York"
5349,https://www.movie-locations.com/movies/s/../g/Ghostbusters-New-York-Public-Library.jpg,  Uncle Ben tells Peter about his responsibilities," New York Public Library, Fifth Avenue, New York"
5349,https://www.movie-locations.com/movies/s/../p/Phantom-Of-The-Paradise-Greystone.jpg, The interior of Norman Osborn's 'New York' mansion," Greystone Mansion, Beverly Hills, Los Angeles"
5349,https://www.movie-locations.com/movies/s/Spider-Man-Flatiron-Building.jpg, The exterior of the ‘Daily Bugle’ office," the Flatiron Building,175 Fifth Avenue, New York"
5349,https://www.movie-locations.com/movies/s/../l/LA-Confidential-Pacific-Electric-Building.jpg, the 'Daily Bugle' office interior," Pacific Electric Building, South Main Street, Downtown Los Angeles"
377,https://www.movie-locations.com/movies/s/Speed-Gas-Tower.jpg, the bomb in the elevator," Gas Company Towers, 555 West Fifth Street at the northwest corner of Olive Street, downtown Los Angeles"
377,https://www.movie-locations.com/movies/s/Speed-Firehouse-Restaurant.jpg, Jack Traven chats to the doomed bus driver," Firehouse Restaurant, Rose Avenue, Venice, Los Angeles"
377,https://www.movie-locations.com/movies/s/Speed-Main-Street.jpg, The bus blows up," Main Street at Rose Avenue, Venice, Los Angeles"
377,https://www.movie-locations.com/movies/s/Speed-Graumans-Chinese-Theatre.jpg, the train erupts onto the street," Hollywood Boulevard, Hollywood."
136020,https://www.movie-locations.com/movies/s/Spectre-hotel.jpg, the lobby of the Mexican hotel," Gran Hotel Ciudad De Mexico, Mexico City"
136020,https://www.movie-locations.com/movies/s/Spectre-Stanley-Gardens-2015.jpg, Bond’s London flat," Stanley Gardens, Notting Hill, London W111"
136020,https://www.movie-locations.com/movies/s/Spectre-Museo-Civilta-Roma.jpg, Sciarra’s funeral," Museo della Civiltà Romana (Museum of Roman Civilization), Piazza Giovanni Agnelli, EUR, Rome"
136020,https://www.movie-locations.com/movies/s/../h/Hamlet-1996-Blenheim-Palace.jpg, the secret meeting at 'Palazzo Cadenza'," Blenheim Palace, Woodstock, Oxfordshire"
136020,https://www.movie-locations.com/movies/s/Spectre-Klinik.jpg, the ski resort," Ice-Q, Solden, Austria"
85414,https://www.movie-locations.com/movies/s/Source-Code-Cloud-Gate.jpg," the Cloud Gate sculpture, Millennium Park, Chicag"," the Cloud Gate sculpture, Millennium Park, Chicago"
1035,https://www.movie-locations.com/movies/s/Sound-Of-Music-Schloss-Frohnburg.jpg,  the entrance to the Von Trapp mansion," Schloss Frohnburg, Hellbrunner Allee, Salzburg, Austria"
1035,https://www.movie-locations.com/movies/s/Sound-Of-Music-Schloss-Leopoldskron.jpg," the rear, lakeside terrace, of the ‘Von Trapp’ mansion"," Schloss Leopoldskron, Salzburg, Austria"
1035,https://www.movie-locations.com/movies/s/Sound-Of-Music-Mirabell-Gardens.jpg," The Do-Re-Mi steps in the Mirabell Gardens, Salzburg, Austri"," The Do-Re-Mi steps in the Mirabell Gardens, Salzburg, Austria"
1035,https://www.movie-locations.com/movies/s/Sound-Of-Music-gazebo.jpg, The Sixteen Going On Seventeen gazebo," Schloss Hellbrunn, Salzburg, Austria"
1096,https://www.movie-locations.com/movies/s/Sophies-Choice-Rugby-Road.jpg, Sophie’s ‘Pink Palace’ boarding house," Rugby Road, Flatbush, Brooklyn"
910,https://www.movie-locations.com/movies/s/Some-Like-It-Hot-Hotel-Del-Coronado.jpg, hiding out in the ‘Miami’ hotel," Hotel Del Coronado, San Diego"
80463,https://www.movie-locations.com/movies/s/Social-Network-Thirsty-Scholar.jpg, Mark Zuckerberg gets dumped," The Thirsty Scholar, Beacon Street, Somerville, Massachusetts"
80463,https://www.movie-locations.com/movies/s/Social-Network-Thirsty-Scholar-Somerville.jpg, commemorating the filming," The Thirsty Scholar, Beacon Street, Somerville, Massachusetts"
80463,https://www.movie-locations.com/movies/s/Social-Network-Keyser-Quad-Johns-Hopkins-University-Baltimore.jpg, Mark Zuckerberg runs back to his dorm room," Keyser Quad, Johns Hopkins University, Baltimore"
80463,https://www.movie-locations.com/movies/s/Social-Network-Latrobe-Hall-Johns-Hopkins-University-Baltimore.jpg, Zuckerberg’s ‘Kirkland Hall’ dorm," Latrobe Hall, Wyman Quad, Johns Hopkins University, Baltimore"
80463,https://www.movie-locations.com/movies/s/Social-Network-Shaffer-Hall-Johns-Hopkins-University-Baltimore.jpg, Zuckerberg gets put on probation after crashing Harvard’s’ computer system," Shaffer Hall, Wyman Quad, Johns Hopkins University, Baltimore"
80463,https://www.movie-locations.com/movies/s/Social-Network-Tremont-Street-Boston.jpg, the Winklevoss twins invite Zuckerberg to programme their site," Tremont Street, Boston, Massachusetts"
80463,https://www.movie-locations.com/movies/s/../a/Addams-Family-Ebell-Of-Los-Angeles.jpg, Narendra hears about the Facebook," Ebell of Los Angeles, off Wilshire Boulevard, midtown Los Angeles"
80463,https://www.movie-locations.com/movies/s/Social-Network-South-Spring-Street.jpg, the 'San Francisco' nightclub," Exchange LA, South Spring Street, Downtown Los Angeles"
80463,https://www.movie-locations.com/movies/s/Social-Network-St-Felix.jpg, Mark Zuckerberg bumps into ex-girlfriend Erica," St Felix, North Cahuenga, Hollywood, Los Angeles"
80463,https://www.movie-locations.com/movies/s/../d/Dirty-Harry-555-California.jpg, meeting in the Bank of America Center," California Street, San Francisco"
80463,https://www.movie-locations.com/movies/s/Spider-Man-Greystone-interior.jpg, the post-Regatta party," Greystone Mansion, Beverly Hills"
4011,https://www.movie-locations.com/movies/s/Snatch-Mitre-Pub-ext.jpg," Ye Old Mitre Tavern, Hatton Garden, London EC"," Ye Old Mitre Tavern, Hatton Garden, London EC1"
4011,https://www.movie-locations.com/movies/s/Snatch-diamond-store.jpg, Doug the Head's diamond store," Hatton Garden, London EC1"
4011,https://www.movie-locations.com/movies/s/Snatch-Caesars.jpg, The unlicensed boxing match," Caesar’s (since demolished), Streatham Hill, London SW2"
5120,https://www.movie-locations.com/movies/s/Sleuth-Athelhampton-House.jpg, Laurence Olivier's country estate," Athelhampton House, Dorset"
539,https://www.movie-locations.com/movies/s/Sleepless-In-Seattle-Lake-Union.jpg, Widower Sam Baldwin moves to Seattle," Houseboats on Lake Union, Seattle"
539,https://www.movie-locations.com/movies/s/../d/Diner-Hollywood-Diner.jpg, Annie stops off at the ‘DC’ diner," Hollywood Diner, East Saratoga Street, Baltimore"
1061,https://www.movie-locations.com/movies/s/Sleepers-Astor-Place.jpg, the reckless joke goes horribly wrong," Astor Place subway station, Fourth Avenue, New York"
1061,https://www.movie-locations.com/movies/s/Sleepers-Elysian-Cafe.jpg, John and Tommy take their revenge," Elysian Cafe, Washington Street, Hoboken, New Jersey"
1061,https://www.movie-locations.com/movies/s/Sleepers-Kings-Theatre.jpg, the HQ of Little Caesar," Kings Theatre, Flatbush Avenue, Brooklyn, New York"
1061,https://www.movie-locations.com/movies/s/Sleepers-Minetta-Tavern.jpg, the friends meet up for a final celebration," Minetta Tavern, MacDougal Street, Greenwich Village, New York"
96079,https://www.movie-locations.com/movies/s/Skyfall-Glencoe.jpg, 007 returns to the Highlands with M," Buachaille Etive Mor, Glencoe, Scotland"
96079,https://www.movie-locations.com/movies/s/Skyfall-Eminonu-Square.jpg, the chase through the marketplace," Eminonu Square, Istanbul, Turkey"
96079,https://www.movie-locations.com/movies/s/Skyfall-Varda-Bridge.jpg, Bond falls from the railway viaduct," Varda Bridge, Kiralan, Turkey"
96079,https://www.movie-locations.com/movies/s/../l/Lara-Croft-Trinity-House.jpg, M is summoned to a meeting with Gareth Mallory," Trinity House, Trinity Square, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-Vauxhall-Cross.jpg, M witnesses the attack on MI6 HQ," SIS Building, Vauxhall Cross, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-Cadogan-Square.jpg, Bond turns up at M’s home," Cadogan Square, Knightsbridge, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-West-Smithfield-entrance.jpg, the entrance to the MI6 underground facility," West Smithfield, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-West-Smithfield.jpg, the entrance to the MI6 underground facility," West Smithfield, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-National-Gallery.jpg, 007 meets up with the new Q," National Gallery, Trafalgar Square, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-Broadgate.jpg, Bond follows hitman Patrice into the ‘Shanghai’ hi-rise," Broadgate Tower, Primrose Street, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-Broadgate-Tower.jpg, Shanghai on Thames – the hi-rise," Broadgate Tower, Bishopsgate, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-Hashima-Island.jpg, the deserted island retreat of Silva," Hashima Island, Japan"
96079,https://www.movie-locations.com/movies/s/Skyfall-Charing-Cross-ventilator-shaft.jpg, Silva escapes into the underground system," Ventilator Shaft, Charing Cross Underground Station, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-Charing-Cross-Exit-3.jpg, Silva is given a police uniform at 'Temple Station'," Exit 3, Charing Cross Underground Station, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-Charing-Cross-service-tunnel.jpg, Bond escapes into the service tunnel," Service Tunnel, Charing Cross Underground Station, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-Charing-Cross-platform.jpg, Bond emerges onto the platform of 'Temple Station," Jubilee Line platform, Charing Cross Underground Station, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-Charing-Cross-tunnel-entrance.jpg, Bond leaps onto the rear of the moving train," Jubilee Line platform, Charing Cross Underground Station, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-Charing-Cross-escalator.jpg, Silva slides down the escalator," Jubilee Line, Charing Cross Underground Station, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-Whitehall-Place.jpg, Silva exits from 'Embankment Station'," National Liberal Club, Whitehall Place, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-Embankment-Place.jpg, Silva slips into the fake police van," Embankment Place, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-Whitehall.jpg, 007 races toward the site of the hearing," Whitehall, Westminster, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-Parkside-Industrial-Estate.jpg, 007 returns to the Aston Martin," Parkside Industrial Estate, Arklow Road, Deptford, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-Arklow-Road.jpg, 007 whisks M away to safety," Arklow Road, Deptford, London"
96079,https://www.movie-locations.com/movies/s/Skyfall-Dept-Of-Energy.jpg, 007 on the Whitehall roof," Department of Energy and Climate Change, Whitehall, Westminster, London"
3247,https://www.movie-locations.com/movies/s/Sister-Act-St-Pauls-Church.jpg," ‘St Katherine’s’, the convent where Deloris hides out"," St Paulâs Church, Valley Street, Noe Valley, San Francisco"
3247,https://www.movie-locations.com/movies/s/Sister-Act-St-Thomas-Aquinas.jpg, Deloris's 'religious school'," St Thomas Aquinas Church, West Second Street, Reno, Nevada"
3247,https://www.movie-locations.com/movies/s/Sister-Act-Reno-Post-Office.jpg, the 'police precinct'," Reno Old Post Office Building, South Virginia Street, Reno, Nevada"
3247,https://www.movie-locations.com/movies/s/../b/Back-To-The-Future-Hollywood-United-Methodist-Church.jpg, the interior of 'St Katherine's'," First United Methodist Church, Franklin Avenue, Hollywood"
3247,https://www.movie-locations.com/movies/s/Sister-Act-Barcito.jpg, the 'nun bar' opposite the convent," The Black Cap ( formerly Le Barcito), West Sunset Boulevard, Silverlake, Los Angeles"
3274,https://www.movie-locations.com/movies/s/Single-White-Female-Ansonia.jpg," The Ansonia, Broadway, West Side, New Yor"," The Ansonia, Broadway, West Side, New York"
3274,https://www.movie-locations.com/movies/s/Sunshine-Boys-Ansonia.jpg," The Ansonia, Broadway, West Side, New Yor"," The Ansonia, Broadway, West Side, New York"
593,https://www.movie-locations.com/movies/s/Silence-Of-The-Lambs-Allegheny.jpg, Lecter escapes from the holding cell," Allegheny County Soldiers and Sailors Memorial Hall, Fifth Avenue, Pittsburgh"
593,https://www.movie-locations.com/movies/s/../f/Flashdance-Carnegie-Institute.jpg, Clarice Starling meets the entomologist," Carnegie Museum of Natural History, Forbes Avenue, Pittsburgh"
8949,https://www.movie-locations.com/movies/s/Sideways-Solvang-Windmill.jpg, Miles and Jack stay at the windmill motel," Days Inn Buellton, 114 East Highway 246, Buellton, California"
2348,https://www.movie-locations.com/movies/s/Sid-And-Nancy-Grand-Royale.jpg, the hotel of rockstar Rock Head," Grand Royale Hotel, Inverness Terrace, Bayswater, London"
2348,https://www.movie-locations.com/movies/s/../q/Quadrophenia-Metro-Cafe.jpg, Nancy gets bad news," old Metro Cafe, Shepherd's Bush, London W12"
2348,https://www.movie-locations.com/movies/s/Sid-And-Nancy-Pennard-Road.jpg, Wally's gaff," Pennard Road, Shepherd's Bush, London W12"
74458,https://www.movie-locations.com/movies/s/Shutter-Island-Peddocks-Island.jpg, Teddy Daniels arrives at Shutter Island," East Head, Peddocks Island, Boston Harbor, Massachusetts"
4710,https://www.movie-locations.com/movies/s/Shootist-Carson-City.jpg, ‘the boarding house," Krebs-Peterson House, 500 Mountain Street, Carson City, Nevada"
91542,https://www.movie-locations.com/movies/s/Sherlock-Holmes-Game-Of-Shadows-Wiltons-Music-Hall.jpg, Dr Watson tries to enjoy his Stag Night at the Theatre Of Varieties," Wilton’s Music Hall, 1 Grace’s Alley, Wellclose Square, off Cable Street, London E1"
91542,https://www.movie-locations.com/movies/s/Sherlock-Holmes-A-Game-Of-Shadows-Undercroft.jpg, the anarchists’ printing press in the ‘wine cellar‘," The Undercroft, Lincoln’s Inn, London"
143345,https://www.movie-locations.com/movies/s/Shazam-Dunn-Avenue.jpg, Billy Batson gets a new family," Dunn Avenue, Parkdale, West Toronto"
143345,https://www.movie-locations.com/movies/s/Shazam-Lyall-Avenue.jpg, Billy Batson searches for his birth mother," Lyall Avenue, East Toronto"
143345,https://www.movie-locations.com/movies/s/Shazam-Danforth-Collegiate.jpg, Billy Batson attends 'Fawcett Central'," Danforth Collegiate and Technical Institute, Greenwood Avenue, East Toronto"
143345,https://www.movie-locations.com/movies/s/Shazam-Greenwood-Station.jpg, Billy gets chased into the 'Market-Frankford' line," Greenwood Station, East Toronto"
143345,https://www.movie-locations.com/movies/s/Shazam-Bike-Pirates.jpg, Billy investigates his new-found superpowers," Bike Pirates, O'Hara Place, Parkdale, West Toronto"
143345,https://www.movie-locations.com/movies/s/Shazam-Busy-Bee-Food-Mart.jpg, Billy and Freddy discover beer tastes like vomit," Busy Bee Food Mart, Barton Street East, Hamilton, Ontario"
143345,https://www.movie-locations.com/movies/s/Shazam-Financial-Place.jpg, Billy attempts to leap the high-rise building in a single bound," Financial Place, Adelaide Street East, Toronto"
143345,https://www.movie-locations.com/movies/s/Shazam-Dynamic-Funds-Tower.jpg, Billy doesn't quite clear the building... ," Dynamic Funds Tower, Adelaide Street East, Toronto"
143345,https://www.movie-locations.com/movies/s/Shazam-Gardiner-Expressway.jpg, Rescuing the bus from the elevated freeway," Gardiner Expressway, Toront"
318,https://www.movie-locations.com/movies/s/Shawshank-Redemption-wall.jpg, Red keeps his promise to Andy," Pleasant Valley Road, Mansfield, Ohio"
318,https://www.movie-locations.com/movies/s/Shawshank-Redemption-Mansfield-Reformatory.jpg, ‘Shawshank State Prison’," Ohio State Reformatory, Mansfield, Ohio"
318,https://www.movie-locations.com/movies/s/Shawshank-Trail.jpg, stickers identify locations on the Shawshank Trail," Shawshank Trail, Mansfield, Ohio"
318,https://www.movie-locations.com/movies/s/Shawshank-Redemption-Malabar-Farm.jpg, the house where Andy Dufresne’s wife is murdered," Malabar Farm State Park, Mansfield, Ohio"
318,https://www.movie-locations.com/movies/s/Shawshank-Redemption-Bissman-Building.jpg," the ‘Brewer’, the halfway house to which Brooks is sent"," Bissman Building, North Main Street, Ohio"
318,https://www.movie-locations.com/movies/s/Shawshank-Redemption-Bissman-Building-door.jpg," the ‘Brewer’, the halfway house to which Brooks is sent"," Bissman Building, North Main Street, Ohio"
318,https://www.movie-locations.com/movies/s/Shawshank-Redemption-Central-Park.jpg, Brooks looks for jake the crow as he feeds the pigeons," Central Park, Mansfield, Ohio"
318,https://www.movie-locations.com/movies/s/Shawshank-Redemption-Huntington-Bank.jpg, ‘Randall Stephens’ withdraws his money from ‘Maine National Bank’," Huntington Bank, West Main Street, Ashland, Ohio"
318,https://www.movie-locations.com/movies/s/Shawshank-Redemption-Carrousel-Antiques.jpg, Red looks in the gunshop and contemplates breaking his parole," Carrousel Antiques, West Main Street, Mansfield, Ohio"
318,https://www.movie-locations.com/movies/s/Shawshank-Redemption-tree.jpg, the oak tree at ‘Buxton’," Pleasant Valley Road, Mansfield, Ohio"
318,https://www.movie-locations.com/movies/s/Shawshank-Redemption-Revivals-2.jpg," the ‘Trailways Bus Station’, where Red catches the bus to ‘Fort Hancock, Texas’"," Orange Street, Ashland, Ohio"
8874,https://www.movie-locations.com/movies/s/Shaun-Of-The-Dead-Monson-Road.jpg, no longer ‘The Winchester Tavern’," Monson Road at Barlborough Street, New Cross Gate, London SE14"
8874,https://www.movie-locations.com/movies/s/Shaun-Of-The-Dead-Nelson-Rd.jpg, Shaun’s flat," 83 Nelson Road, Weston Park, London N8"
180031,https://www.movie-locations.com/movies/s/Shape-Of-Water-Massey-Hall.jpg, the frontage of the 'Orpheum' theatre and the entrance to Elisa's apartment," Massey Hall, Victoria Street, Toronto"
180031,https://www.movie-locations.com/movies/s/../c/Chicago-Elgin-Theatre-auditorium.jpg,,
180031,https://www.movie-locations.com/movies/s/Shape-Of-Water-Lakeview-Diner-exterior.jpg," 'Dixie Doug's', the pie restaurant"," Lakeview Restaurant, Dundas Street West, Toronto"
180031,https://www.movie-locations.com/movies/s/Shape-Of-Water-Lakeview-Diner-rev.jpg, Giles gets rebuffed by his secret crush in 'Dixie Doug's'," Lakeview Restaurant, Dundas Street West, Toronto"
180031,https://www.movie-locations.com/movies/s/Shape-Of-Water-Hamilton-City-Hall.jpg,,o
180031,https://www.movie-locations.com/movies/s/Shape-Of-Water-John-Andrews-Building.jpg, âOCCAM Aerospace Research Centerâ," John Andrews Building, University of Toronto, Scarborough Campus, Toronto"
180031,https://www.movie-locations.com/movies/s/Shape-Of-Water-MacNab-Street.jpg, Dr Hoffstetler's apartment," MacNab Street South, Hamilton, Ontario"
180031,https://www.movie-locations.com/movies/s/Shape-Of-Water-Carlu.jpg,,
319,https://www.movie-locations.com/movies/s/Shallow-Grave-North-East-Circus-Place-Edinburgh.jpg, the Edinburgh flat," North East Circus Place, Edinburgh"
2396,https://www.movie-locations.com/movies/s/../l/Lara-Croft-Hatfield-House.jpg, The ‘Greenwich’ fireworks party," Hatfield House, Hatfield, Hertfordshire"
2396,https://www.movie-locations.com/movies/s/../r/Robin-Hood-Prince-Of-Thieves-St-Bartholomew.jpg, Shakespeare begs forgiveness," Church of St Bartholomew the Great, Smithfield, London"
534,https://www.movie-locations.com/movies/s/Shadowlands-Symonds-Yat.jpg, CS Lewis and Joy Gresham find the Golden Valley," Symonds Yat, Herefordshire"
4378,https://www.movie-locations.com/movies/s/Sexy-Beast-villa.jpg, Gal’s Spanish villa," Calle Ferrocarril Minero, Agua Amarga, Almeria, Spain"
4378,https://www.movie-locations.com/movies/s/Sexy-Beast-Rutland-Mews.jpg, Teddy and Gal call on businessman Harry in the small hours," Clock House, Rutland Mews West, South Kensington, London"
59725,https://www.movie-locations.com/movies/s/Sex-And-The-City-Perry-Street.jpg, Carrie Bradshaw’s apartment," Perry Street, Greenwich Village, New York"
59725,https://www.movie-locations.com/movies/s/Sex-And-The-City-Hotel-Giraffe.jpg, Mr Big’s luxurious apartment," Hotel Giraffe, Park Avenue South, Gramercy Park, New York"
59725,https://www.movie-locations.com/movies/s/../d/Departed-Raouls-Restaurant.jpg, Miranda confesses," Raoul’s, Prince Street, SoHo, New York"
59725,https://www.movie-locations.com/movies/s/Sex-And-The-City-Vitra.jpg, Cosmos for Samantha’s 50th," Vitra, 9th Avenue, Meat Packing District, New York"
1237,https://www.movie-locations.com/movies/s/Seventh-Seal-Hovs-Hallar.jpg, the Knight meets Death on the beach," Hovs Hallar, Sweden"
3735,https://www.movie-locations.com/movies/s/Serpico-Minetta-Street.jpg, Frank Serpico’s Greenwich Village apartment," 5-7 Minetta Street, New York"
532,https://www.movie-locations.com/movies/s/Serial-Mom-Lake-Drive.jpg, the Sutphin perfect family home," Lake Drive, Towson, Maryland"
34405,https://www.movie-locations.com/movies/s/Serenity-Diamond-Ranch-High-School.jpg, the dead ‘Miranda’ colony," Diamond Ranch High School, Pomona, California"
69911,https://www.movie-locations.com/movies/s/Senso-Teatro-La-Fenice.jpg, loyal Venetians disrupt the opera performance," Teatro la Fenice, Campo San Fantin, Venice"
118700,https://www.movie-locations.com/movies/s/Selma-Edmund-Pettus-Bridge.jpg, the marches across the bridge in Selma," Edmund Pettus Bridge, Selma, Alabama"
86295,https://www.movie-locations.com/movies/s/Scream-4-1005-Lincoln-Avenue.jpg, The ‘Woodsboro’ house of Jill Roberts," Lincoln Avenue, Ann Arbor, Michigan"
86295,https://www.movie-locations.com/movies/s/Scream-4-1007-Lincoln-Avenue.jpg," The ‘Woodsboro’ house of Jill’s neighbour, Olivia"," Lincoln Avenue, Ann Arbor, Michigan"
3273,https://www.movie-locations.com/movies/s/Scream-3-Harper-Avenue.jpg,,s
3273,https://www.movie-locations.com/movies/s/Scream-3-Pain-Quotidien.jpg,,s
1717,https://www.movie-locations.com/movies/s/Scream-2-South-Grand-Avenue.jpg, party at the sorority house," South Grand Avenue, Pasadena"
1717,https://www.movie-locations.com/movies/s/../t/True-Romance-Vista-Cinema.jpg, The premiere of Stab," interior filmed at the Vista Theater, Sunset Drive, Hollywood, Los Angeles"
1717,https://www.movie-locations.com/movies/s/../../movies/p/Player-Rialto.jpg, The premiere of Stab," The Rialto, South Fair Oaks Avenue, South Pasadena"
79702,https://www.movie-locations.com/movies/s/Scott-Pilgrim-Alberta-Avenue-basement.jpg, the basement apartment Scott shares with Wallace," Alberta Avenue, Regal Heights, Toronto"
